id,MW,cLogP,HBD,HBA,RotB,charge
ZINCf50000008AN3,209.24899999999997,-0.4603999999999995,2,2,4,0
ZINCf50000008AN8,211.21699999999996,-0.8539000000000003,1,4,5,0
ZINCf50000008ANg,204.23299999999998,-0.09770000000000056,0,4,4,0
ZINCf50000008ANl,205.221,-0.7027000000000003,0,5,4,0
ZINCf50000008AO4,206.24499999999995,-0.2533000000000001,1,2,3,0
ZINCf50000008AO9,208.21699999999996,-0.28100000000000036,1,3,3,0
ZINCf50000008AOd,206.20499999999998,-0.25190000000000046,2,4,3,0
ZINCf50000008AOp,208.26099999999997,-0.05520000000000014,0,2,2,0
ZINCf50000008AOz,210.23299999999992,-0.3680000000000003,0,3,1,0
ZINCf50000008AOA,226.30099999999993,-0.3466,0,3,1,0
ZINCf50000008AOI,224.245,-0.4318000000000002,1,5,2,0
ZINCf50000008AOQ,230.28899999999993,-0.7107999999999988,1,3,3,0
ZINCf50000008AOU,204.23299999999998,-0.14120000000000044,0,4,3,0
ZINCf50000008AOZ,229.30099999999993,-0.09720000000000018,0,3,2,0
ZINCf50000008AP6,208.26099999999997,-0.0057000000000007045,1,2,5,0
ZINCf50000008APd,206.249,-0.1607000000000005,0,4,4,0
ZINCf50000008APj,232.30499999999998,-0.6404999999999994,0,3,5,0
ZINCf50000008APn,230.28899999999996,-0.8864999999999994,0,3,3,0
ZINCf50000008APu,226.261,-0.30600000000000016,2,5,4,0
ZINCf50000008APz,208.26099999999994,-0.005700000000000205,1,2,3,0
ZINCf50000008APE,208.21699999999996,-0.8692000000000002,1,3,3,0
ZINCf50000008APF,208.26099999999994,-0.005700000000000205,1,2,3,0
ZINCf50000008AQ4,214.26499999999996,-0.6518999999999999,2,3,6,0
ZINCf50000008AQl,209.249,-0.5083,1,2,1,0
ZINCf50000008AQs,230.28899999999996,-0.5981999999999994,0,3,1,0
ZINCf50000008AQv,209.24899999999997,-0.2085999999999999,0,2,1,0
ZINCf50000008AQF,210.23299999999995,-0.033400000000000096,1,3,3,0
ZINCf50000008AQK,209.24899999999997,-0.4367999999999994,2,2,5,0
ZINCf50000008AQW,213.28099999999992,-0.3735999999999983,2,3,7,0
ZINCf50000008ARg,209.24899999999997,-0.6028999999999991,2,2,3,0
ZINCf50000008ARs,213.23699999999994,-0.6712999999999996,2,3,4,0
ZINCf50000008ARA,213.23699999999994,-0.9369999999999983,3,3,5,0
ZINCf50000008ARE,209.24899999999994,-0.4604000000000003,2,2,2,0
ZINCf50000008ARG,210.23299999999995,-0.03500000000000014,1,3,2,0
ZINCf50000008ARO,211.26499999999996,-0.21439999999999948,2,2,4,0
ZINCf50000008ARQ,211.26499999999996,-0.21439999999999948,2,2,4,0
ZINCf50000008ART,209.24899999999994,-0.5083,1,2,2,0
ZINCf50000008AS4,208.26099999999997,-0.007300000000000029,1,2,3,0
ZINCf50000008ASg,209.24899999999994,-0.3788999999999993,1,2,2,0
ZINCf50000008ASh,230.28899999999996,-0.8401999999999994,1,3,2,0
ZINCf50000008ASk,230.28899999999996,-0.8880999999999992,0,3,2,0
ZINCf50000008ASx,208.26099999999994,-0.005700000000000205,1,2,2,0
ZINCf50000008ASy,208.26099999999994,-0.05359999999999987,0,2,2,0
ZINCf50000008ASz,208.26099999999994,-0.005700000000000205,1,2,2,0
ZINCf50000008ASG,208.26099999999997,-0.007300000000000029,1,2,3,0
ZINCf50000008ASP,208.26099999999994,-0.005700000000000205,1,2,2,0
ZINCf50000008ASX,210.27699999999993,-0.2012999999999996,0,3,3,0
ZINCf50000008AT8,210.27699999999996,-0.4669000000000001,1,3,2,0
ZINCf50000008ATe,205.21699999999998,-0.5145000000000002,0,4,2,0
ZINCf50000008ATf,207.189,-0.18690000000000007,2,3,3,0
ZINCf50000008ATu,207.23299999999995,-0.4194000000000002,1,4,4,0
ZINCf50000008ATD,204.23300000000003,-0.5980000000000003,1,3,3,0
ZINCf50000008AUm,214.30899999999994,-0.5094999999999985,1,4,8,0
ZINCf50000008AUs,215.29299999999995,-0.03620000000000023,1,4,8,0
ZINCf50000008AUC,228.36099999999993,-0.03889999999999971,1,4,5,0
ZINCf50000008AUT,253.34499999999994,-0.6840999999999988,0,4,6,0
ZINCf50000008AUU,235.30499999999992,-0.4557999999999993,0,4,8,0
ZINCf50000008AV6,232.30499999999992,-0.48149999999999893,0,3,3,0
ZINCf50000008AVb,232.30499999999995,-0.48309999999999875,0,3,3,0
ZINCf50000008AVq,227.289,-0.017779999999999907,0,4,3,0
ZINCf50000008AVy,212.24899999999994,-0.7708999999999986,1,4,5,0
ZINCf50000008AVQ,209.253,-0.050100000000000255,0,6,5,0
ZINCf50000008AVX,246.35699999999994,-0.012499999999999734,0,3,4,0
ZINCf50000008AW0,205.21299999999994,-0.030399999999999983,0,3,3,0
ZINCf50000008AW2,207.22899999999993,-0.15559999999999996,0,3,3,0
ZINCf50000008AW4,206.24499999999995,-0.3924000000000003,1,2,5,0
ZINCf50000008AW8,206.24499999999995,-0.3924000000000003,1,2,5,0
ZINCf50000008AWi,224.28499999999994,-0.7001,1,3,6,0
ZINCf50000008AWk,201.22899999999998,-0.021900000000000475,0,3,4,0
ZINCf50000008AWS,204.22899999999996,-0.7825,1,2,3,0
ZINCf50000008AXk,228.31699999999998,-0.5058999999999994,1,3,7,0
ZINCf50000008AXq,207.27299999999994,-0.047800000000000065,1,3,5,0
ZINCf50000008AXr,207.27299999999994,-0.047800000000000065,1,3,5,0
ZINCf50000008AXv,207.27299999999994,-0.16930000000000045,2,3,5,0
ZINCf50000008AXH,229.30099999999996,-0.08049999999999957,0,3,6,0
ZINCf50000008AXL,229.30099999999996,-0.08049999999999957,0,3,6,0
ZINCf50000008AXQ,224.245,-0.9381999999999999,1,4,4,0
ZINCf50000008AY2,206.24499999999995,-0.2828999999999997,0,3,4,0
ZINCf50000008AYg,203.24499999999998,-0.4153199999999999,1,3,5,0
ZINCf50000008AYj,228.31699999999998,-0.5058999999999994,1,3,6,0
ZINCf50000008AYB,206.20099999999996,-0.14002000000000003,0,4,3,0
ZINCf50000008AYF,207.23299999999998,-0.5020200000000006,1,3,5,0
ZINCf50000008AYL,207.23299999999998,-0.5020200000000006,1,3,5,0
ZINCf50000008AZ9,208.221,-0.9714199999999993,2,3,4,0
ZINCf50000008AZf,206.20099999999996,-0.32262000000000035,0,4,3,0
ZINCf50000008AZj,206.20099999999996,-0.4651200000000002,0,4,3,0
ZINCf50000008AZn,223.257,-0.20322000000000012,1,4,3,0
ZINCf50000008AZV,203.205,-0.5859200000000002,0,5,3,0
ZINCf50000008AZY,203.205,-0.58592,0,5,3,0
ZINCf50000008B01,227.289,-0.3006200000000001,0,4,4,0
ZINCf50000008B02,205.26099999999997,-0.028620000000000534,1,3,6,0
ZINCf50000008B0d,207.27699999999993,-0.22261999999999982,0,4,5,0
ZINCf50000008B0k,204.23700000000002,-0.7886200000000003,0,6,5,0
ZINCf50000008B0s,205.26099999999997,-0.028620000000000034,1,3,4,0
ZINCf50000008B0B,208.26099999999997,-0.014920000000000266,1,4,5,0
ZINCf50000008B0K,208.26099999999997,-0.15741999999999984,1,4,5,0
ZINCf50000008B0L,202.217,0.14098000000000005,1,5,4,0
ZINCf50000008B0Q,249.31699999999998,-0.5824199999999997,0,4,4,0
ZINCf50000008B0T,230.28899999999996,-0.19011999999999984,0,4,6,0
ZINCf50000008B18,210.27699999999993,-0.15339999999999998,1,3,5,0
ZINCf50000008B1e,212.20499999999996,-0.39549999999999996,1,3,3,0
ZINCf50000008B1j,231.27299999999994,-0.08789999999999987,1,3,7,0
ZINCf50000008B1A,210.23299999999998,-0.009800000000000031,1,3,5,0
ZINCf50000008B1E,213.20799999999997,-0.02079999999999993,0,3,4,0
ZINCf50000008B1Y,208.221,-0.5871,1,5,5,0
ZINCf50000008B21,231.27299999999994,-0.4132,0,4,5,0
ZINCf50000008B2c,209.20499999999998,-0.009380000000000166,0,6,4,0
ZINCf50000008B2w,232.30499999999998,-0.5925999999999987,1,3,6,0
ZINCf50000008B2E,213.23299999999995,-0.34230000000000027,0,4,6,0
ZINCf50000008B2H,212.29299999999998,-0.21929999999999938,1,3,6,0
ZINCf50000008B2J,211.265,-0.08499999999999963,2,2,5,0
ZINCf50000008B2L,208.26099999999997,-0.005699999999999761,1,2,4,0
ZINCf50000008B2O,206.249,-0.1607000000000003,0,4,4,0
ZINCf50000008B2Z,211.265,-0.21439999999999948,2,2,4,0
ZINCf50000008B35,208.26099999999994,-0.005699999999999761,1,2,3,0
ZINCf50000008B3e,209.24899999999997,-0.5082999999999991,1,2,3,0
ZINCf50000008B3i,208.26099999999997,-0.007300000000000084,1,2,3,0
ZINCf50000008B3w,208.26099999999994,-0.005699999999999761,1,2,3,0
ZINCf50000008B3D,209.24899999999997,-0.5082999999999991,1,2,3,0
ZINCf50000008B3G,210.23299999999995,-0.08129999999999993,0,3,3,0
ZINCf50000008B3V,212.24899999999997,-0.7692999999999988,1,4,6,0
ZINCf50000008B3X,211.26500000000001,-0.21279999999999966,2,3,5,0
ZINCf50000008B49,230.33299999999997,-0.024599999999999733,0,3,4,0
ZINCf50000008B4j,235.30499999999992,-0.7197999999999991,1,4,8,0
ZINCf50000008B4k,253.34499999999994,-0.6840999999999988,0,4,6,0
ZINCf50000008B4w,211.265,-0.21439999999999948,2,3,4,0
ZINCf50000008B4M,210.23299999999998,-0.009799999999999753,1,3,5,0
ZINCf50000008B4R,204.233,-0.07410000000000028,0,4,5,0
ZINCf50000008B4S,205.221,-0.6791000000000003,0,5,5,0
ZINCf50000008B52,227.28499999999997,-0.17869999999999986,0,3,4,0
ZINCf50000008B54,208.21699999999998,-0.2574,1,3,4,0
ZINCf50000008B5u,206.24499999999998,-0.08720000000000011,1,3,4,0
ZINCf50000008B5z,212.24899999999997,-0.7692999999999988,1,4,6,0
ZINCf50000008B5I,211.265,-0.21279999999999966,2,2,5,0
ZINCf50000008B5S,209.249,-0.4603999999999994,2,2,4,0
ZINCf50000008B5Z,209.249,-0.4603999999999994,2,2,4,0
ZINCf50000008B6f,231.31699999999995,-0.5088999999999999,1,4,5,0
ZINCf50000008B6w,214.23999999999998,-0.10399999999999987,0,2,5,0
ZINCf50000008B6x,214.23999999999998,-0.05610000000000026,1,2,6,0
ZINCf50000008B6C,210.21200000000002,-0.2215000000000002,1,3,5,0
ZINCf50000008B6G,210.21200000000002,-0.2906000000000002,0,4,5,0
ZINCf50000008B6R,212.224,-0.4461999999999999,1,2,4,0
ZINCf50000008B72,215.22399999999996,-0.43090000000000006,1,3,4,0
ZINCf50000008B78,217.24,-0.45049999999999985,2,3,5,0
ZINCf50000008B7j,217.24,-0.45049999999999985,2,3,5,0
ZINCf50000008B7o,210.21200000000002,-0.14000000000000012,0,4,4,0
ZINCf50000008B7v,211.23999999999998,-0.07901999999999987,1,3,7,0
ZINCf50000008B7Q,215.22799999999998,-0.525499999999999,2,3,5,0
ZINCf50000008B7R,212.224,-0.3037,1,3,4,0
ZINCf50000008B7T,230.33299999999997,-0.024599999999999733,0,3,6,0
ZINCf50000008B7W,212.249,-0.46919999999999923,2,3,6,0
ZINCf50000008B8e,209.24499999999995,-0.2128000000000001,1,3,4,0
ZINCf50000008B8q,213.27699999999996,-0.00840000000000013,2,3,6,0
ZINCf50000008B8U,208.21699999999998,-0.32880000000000065,1,4,5,0
ZINCf50000008B8Z,207.233,-0.5937000000000008,2,3,5,0
ZINCf50000008B92,210.23299999999992,-0.3437000000000001,1,3,3,0
ZINCf50000008B9n,213.28099999999998,-0.7685999999999991,3,3,6,0
ZINCf50000008B9N,213.277,-0.2950000000000006,2,3,6,0
ZINCf50000008Bab,211.26099999999997,-0.13450000000000006,1,3,6,0
ZINCf50000008Bac,211.26099999999997,-0.1345000000000005,1,3,4,0
ZINCf50000008Bay,213.277,-0.15250000000000002,2,3,6,0
ZINCf50000008BaD,231.31699999999998,-0.44550000000000023,2,4,7,0
ZINCf50000008BaI,210.23299999999998,-0.3947000000000003,1,4,4,0
ZINCf50000008BaO,210.27699999999996,-0.46530000000000027,1,3,5,0
ZINCf50000008BaS,211.26099999999997,-0.1345000000000005,1,3,4,0
ZINCf50000008Bb6,206.24499999999998,-0.009720000000000395,1,3,4,0
ZINCf50000008Bbd,208.22100000000003,-1.1100299999999999,4,3,4,0
ZINCf50000008Bbt,226.257,-0.08360000000000001,2,5,4,0
ZINCf50000008Bby,205.217,-0.45570000000000044,1,4,4,0
ZINCf50000008BbA,209.20499999999998,-0.5542800000000001,1,5,4,0
ZINCf50000008BbD,209.20499999999998,-0.5542800000000003,1,5,4,0
ZINCf50000008BbH,209.29299999999998,-0.006100000000000216,1,4,3,0
ZINCf50000008Bc5,211.26099999999994,-0.13290000000000024,1,4,6,0
ZINCf50000008Bct,211.26099999999997,-0.13290000000000046,1,4,6,0
ZINCf50000008Bcx,213.27699999999996,-0.2806000000000004,1,4,6,0
ZINCf50000008BcG,213.27699999999996,-0.8102000000000005,3,4,6,0
ZINCf50000008BcR,231.31699999999995,-0.5088999999999999,1,4,5,0
ZINCf50000008BcU,212.24899999999997,-0.6355000000000004,1,4,5,0
ZINCf50000008Bd6,213.27699999999996,-0.5462000000000005,2,4,6,0
ZINCf50000008Bdb,210.27699999999996,-0.5599000000000005,2,3,5,0
ZINCf50000008Bdc,231.31699999999995,-0.6513999999999998,1,4,5,0
ZINCf50000008Bde,213.27699999999996,-0.6886999999999999,2,4,6,0
ZINCf50000008Bdl,208.265,-0.20540000000000047,2,4,6,0
ZINCf50000008Bdp,227.289,-0.025800000000000267,1,6,6,0
ZINCf50000008BdM,246.313,-0.24070000000000008,1,5,5,0
ZINCf50000008BdO,246.313,-0.24070000000000008,1,5,5,0
ZINCf50000008BdS,210.27699999999996,-0.4189999999999996,2,3,6,0
ZINCf50000008Beb,212.29299999999995,-0.041999999999999926,2,3,8,0
ZINCf50000008Bek,207.23299999999998,-0.5992000000000004,2,5,5,0
ZINCf50000008Bem,227.65099999999998,0.2674999999999999,2,5,4,0
ZINCf50000008Beo,202.21699999999998,-0.21982000000000007,1,5,4,0
ZINCf50000008Bex,202.217,-0.2198200000000003,1,5,4,0
ZINCf50000008BeN,212.24899999999994,-0.639899999999999,1,3,7,0
ZINCf50000008BeQ,231.31699999999995,-0.13680000000000003,0,3,7,0
ZINCf50000008BeV,211.26099999999997,-0.1345000000000005,1,3,6,0
ZINCf50000008BeX,208.221,-0.4735000000000002,1,4,5,0
ZINCf50000008Bfa,215.293,-0.30019999999999997,2,4,7,0
ZINCf50000008Bfm,210.277,-0.29589999999999983,1,3,6,0
ZINCf50000008Bfv,208.26500000000001,-0.10330000000000039,0,5,6,0
ZINCf50000008BfK,231.31699999999995,-0.24490000000000012,0,4,5,0
ZINCf50000008BfL,215.24899999999997,-0.8964999999999992,1,5,8,0
ZINCf50000008BfN,213.27699999999996,-0.2806000000000004,1,4,7,0
ZINCf50000008Bge,213.27699999999996,-0.5462,2,4,5,0
ZINCf50000008Bgg,231.31699999999992,-0.5104999999999997,1,4,4,0
ZINCf50000008Bgk,208.26099999999994,-0.014920000000000266,1,4,5,0
ZINCf50000008Bgs,213.27699999999993,-0.5477999999999998,2,4,5,0
ZINCf50000008Bgx,232.305,-0.4351999999999989,1,3,5,0
ZINCf50000008BgS,208.21699999999993,-0.2794000000000003,1,3,1,0
ZINCf50000008BhI,206.24499999999998,-0.08720000000000017,1,2,3,0
ZINCf50000008BhN,230.33299999999994,-0.024599999999999733,0,3,3,0
ZINCf50000008Bi3,208.261,-0.8074999999999994,2,3,1,0
ZINCf50000008Bi4,207.233,-0.7063999999999995,2,3,1,0
ZINCf50000008Bie,209.29299999999998,-0.6266999999999983,1,3,3,0
ZINCf50000008Bii,210.27699999999996,-0.15339999999999998,1,3,3,0
ZINCf50000008Bir,210.277,-0.4189999999999996,2,3,3,0
ZINCf50000008BiC,231.32099999999997,-0.8752999999999975,2,3,4,0
ZINCf50000008BiG,210.27699999999996,-0.41739999999999977,2,3,4,0
ZINCf50000008BiP,208.26099999999997,-0.4009999999999998,1,3,3,0
ZINCf50000008BiR,210.277,-0.41899999999999954,2,3,4,0
ZINCf50000008BiT,207.23299999999998,-0.3446199999999999,1,4,4,0
ZINCf50000008BiV,210.277,-0.41899999999999954,2,3,4,0
ZINCf50000008BiZ,210.277,-0.41740000000000066,2,3,3,0
ZINCf50000008Bjb,206.24499999999998,-0.13349999999999995,0,2,2,0
ZINCf50000008Bjz,209.29299999999995,-0.49889999999999834,1,3,3,0
ZINCf50000008BjA,213.25599999999994,-0.9393999999999987,1,3,3,0
ZINCf50000008BjL,207.27699999999996,-0.746499999999999,1,3,3,0
ZINCf50000008BjM,207.27699999999996,-0.746499999999999,1,3,3,0
ZINCf50000008BjO,209.29299999999998,-0.6745999999999988,0,3,3,0
ZINCf50000008BjX,210.27699999999996,-0.19969999999999977,0,3,5,0
ZINCf50000008Bkj,230.33299999999997,-0.024599999999999733,0,3,3,0
ZINCf50000008BkA,205.265,-0.42969999999999975,0,5,2,0
ZINCf50000008BkH,210.27699999999996,-0.15339999999999998,1,3,4,0
ZINCf50000008BkM,213.23299999999998,-0.5783999999999989,1,4,4,0
ZINCf50000008BkS,210.27699999999996,-0.15339999999999998,1,3,3,0
ZINCf50000008BkT,213.23299999999998,-0.5783999999999989,1,4,4,0
ZINCf50000008Bl3,210.27699999999996,-0.4190000000000005,2,3,3,0
ZINCf50000008Blf,210.27699999999996,-0.2012999999999996,0,3,4,0
ZINCf50000008Blv,210.27699999999996,-0.02559999999999918,1,3,3,0
ZINCf50000008BlW,205.21699999999998,-0.1649000000000005,1,4,4,0
ZINCf50000008BlZ,206.249,-0.050200000000000355,2,4,3,0
ZINCf50000008Bm2,205.26099999999994,-0.02862000000000009,1,3,2,0
ZINCf50000008Bmc,228.31699999999995,-0.7634999999999998,2,3,3,0
ZINCf50000008Bmi,229.25699999999995,-0.5876999999999999,1,4,2,0
ZINCf50000008Bmp,209.24899999999994,-0.4734999999999998,2,2,2,0
ZINCf50000008Bmq,205.26099999999994,-0.02862000000000009,1,3,3,0
ZINCf50000008BmP,208.21699999999993,-0.5441,1,3,3,0
ZINCf50000008Bn4,210.23299999999992,-0.6676999999999995,1,3,3,0
ZINCf50000008Bn9,206.24499999999995,-0.2533000000000001,1,2,3,0
ZINCf50000008Bnd,204.22899999999996,-0.6400000000000001,1,2,3,0
ZINCf50000008Bns,204.22899999999996,-0.5920999999999994,2,2,4,0
ZINCf50000008Bnt,205.21699999999996,-0.7017199999999999,2,3,4,0
ZINCf50000008BnC,222.16599999999994,-0.19559999999999994,2,2,4,0
ZINCf50000008BnX,212.24899999999997,-0.986999999999999,3,3,6,0
ZINCf50000008Bo1,210.23299999999995,-0.2502000000000002,2,3,6,0
ZINCf50000008Bo2,220.17499999999995,-0.5611999999999999,2,3,6,0
ZINCf50000008Boa,206.24499999999998,-0.3460999999999994,2,2,5,0
ZINCf50000008Bom,206.24499999999995,-0.20540000000000003,2,2,4,0
ZINCf50000008Bon,206.24499999999995,-0.03929999999999989,2,2,4,0
ZINCf50000008BoO,206.24499999999998,-0.34790000000000054,2,2,3,0
ZINCf50000008Bp3,216.25599999999997,-0.611899999999999,2,3,7,0
ZINCf50000008Bph,212.29299999999995,-0.1697999999999999,2,3,8,0
ZINCf50000008Bpp,210.27699999999996,-0.41739999999999977,2,3,7,0
ZINCf50000008Bpt,210.27699999999996,-0.15339999999999998,1,3,5,0
ZINCf50000008BpX,210.27699999999996,-0.41739999999999977,2,3,4,0
ZINCf50000008Bq8,208.26099999999997,-0.4009999999999998,1,3,4,0
ZINCf50000008Bqi,210.277,-0.4189999999999996,2,3,5,0
ZINCf50000008Bqj,206.24900000000002,-0.6066000000000005,2,3,4,0
ZINCf50000008BqA,230.33299999999997,-0.5158999999999991,2,3,8,0
ZINCf50000008BqC,213.28099999999998,-0.7912999999999992,2,4,8,0
ZINCf50000008BqE,210.27699999999996,-0.10549999999999948,2,3,8,0
ZINCf50000008BqJ,212.29299999999998,-0.12349999999999994,3,3,8,0
ZINCf50000008BqN,212.29299999999998,-0.26599999999999996,3,3,8,0
ZINCf50000008Brk,207.233,-0.09630000000000027,2,4,6,0
ZINCf50000008Bry,212.293,-0.12509999999999977,3,3,7,0
ZINCf50000008Brz,212.293,-0.2675999999999998,3,3,7,0
ZINCf50000008BrF,208.261,-0.9002999999999997,3,3,7,0
ZINCf50000008BrG,210.277,-0.3474999999999999,3,3,8,0
ZINCf50000008BrJ,210.277,-0.1070999999999993,2,3,5,0
ZINCf50000008Bs4,212.293,-0.1250999999999997,3,3,7,0
ZINCf50000008Bsk,210.277,-0.5135999999999998,3,3,6,0
ZINCf50000008Bsp,206.24900000000002,-0.028500000000000414,2,4,5,0
ZINCf50000008Bsx,224.28900000000002,-0.21420000000000017,2,5,4,0
ZINCf50000008BsA,204.229,-0.012200000000000433,1,3,4,0
ZINCf50000008BsT,212.29299999999995,-0.1697999999999999,2,3,8,0
ZINCf50000008Bt0,210.277,-0.5614999999999994,2,3,6,0
ZINCf50000008Btj,212.293,-0.17299999999999954,2,3,5,0
ZINCf50000008Btu,206.24900000000002,-0.3943000000000003,1,4,4,0
ZINCf50000008Bty,210.27699999999996,-0.41899999999999954,2,3,6,0
ZINCf50000008BtA,202.25699999999998,-0.3057000000000001,1,2,5,0
ZINCf50000008BtM,212.29299999999998,-0.17139999999999977,2,3,7,0
ZINCf50000008BtN,210.27699999999996,-0.41739999999999977,2,3,7,0
ZINCf50000008BtU,212.29299999999998,-0.17139999999999977,2,3,7,0
ZINCf50000008BtV,212.29299999999998,-0.17139999999999977,2,3,7,0
ZINCf50000008BtZ,212.293,-0.1729999999999996,2,3,6,0
ZINCf50000008Buk,205.26099999999997,-0.02862000000000009,1,3,3,0
ZINCf50000008Bul,210.27699999999996,-0.41739999999999977,2,3,3,0
ZINCf50000008Buu,209.29299999999995,-0.6266999999999987,1,3,3,0
ZINCf50000008Bux,205.26099999999997,-0.028620000000000312,1,3,3,0
ZINCf50000008BuE,210.27699999999996,-0.15339999999999998,1,3,5,0
ZINCf50000008BuP,210.27699999999996,-0.4173999999999997,2,3,5,0
ZINCf50000008BuU,210.27699999999996,-0.4173999999999997,2,3,4,0
ZINCf50000008BuV,209.29299999999998,-0.6282999999999985,1,3,3,0
ZINCf50000008Bvi,210.27699999999996,-0.15339999999999998,1,3,4,0
ZINCf50000008BvA,210.27699999999996,-0.29590000000000005,1,3,5,0
ZINCf50000008BvF,214.23999999999998,-0.8594999999999997,2,3,3,0
ZINCf50000008Bw2,210.277,-0.4189999999999996,2,3,3,0
ZINCf50000008Bw4,210.277,-0.5614999999999994,2,3,3,0
ZINCf50000008Bwe,209.22399999999996,-0.32662000000000013,1,3,3,0
ZINCf50000008Bwj,228.31699999999998,-0.8113999999999995,1,3,3,0
ZINCf50000008Bwp,204.233,-0.5475000000000001,1,4,3,0
ZINCf50000008Bww,210.277,-0.5614999999999994,2,3,4,0
ZINCf50000008Bx9,208.196,-0.8011000000000001,2,3,3,0
ZINCf50000008Bxc,208.22099999999998,-0.7847999999999995,2,4,4,0
ZINCf50000008Bxe,204.23300000000003,-0.63178,2,3,3,0
ZINCf50000008Bxh,205.22100000000003,-1.357999999999999,3,4,3,0
ZINCf50000008Bxl,204.23300000000003,-0.63178,2,3,3,0
ZINCf50000008Bxs,208.26499999999996,-0.644029999999999,3,2,3,0
ZINCf50000008Bxx,208.265,-0.7402299999999993,4,2,5,0
ZINCf50000008BxD,208.26500000000001,-0.7418299999999991,4,2,4,0
ZINCf50000008BxE,208.26500000000001,-0.7418299999999991,4,2,4,0
ZINCf50000008BxK,206.24499999999998,-0.48860000000000015,2,2,4,0
ZINCf50000008BxT,205.21699999999996,-0.8442199999999995,2,3,4,0
ZINCf50000008Byf,206.24499999999998,-0.01570000000000027,2,2,6,0
ZINCf50000008Byp,210.23299999999995,-0.9689999999999992,2,3,6,0
ZINCf50000008Byu,226.30099999999996,-0.2524000000000004,2,3,6,0
ZINCf50000008ByO,211.265,-0.16649999999999987,3,2,3,0
ZINCf50000008ByZ,211.22099999999998,-0.8473999999999999,3,3,6,0
ZINCf50000008Bzq,228.31699999999998,-0.006400000000000405,2,3,6,0
ZINCf50000008Bzr,214.23999999999998,-0.15390000000000015,2,2,5,0
ZINCf50000008Bzt,206.24499999999998,-0.1818000000000004,2,2,4,0
ZINCf50000008BzH,212.24899999999997,-0.8654999999999993,2,3,6,0
ZINCf50000008BzI,228.31699999999998,-0.14890000000000025,2,3,6,0
ZINCf50000008BzJ,212.24899999999997,-0.7229999999999992,2,3,6,0
ZINCf50000008BzR,216.18699999999995,-0.49280000000000035,2,2,4,0
ZINCf50000008BA4,206.201,-0.2412000000000003,2,3,4,0
ZINCf50000008BAr,220.219,-0.6585000000000001,3,3,6,0
ZINCf50000008BAv,230.28899999999996,-0.7923000000000002,2,3,5,0
ZINCf50000008BAx,230.28899999999996,-0.7923000000000002,2,3,5,0
ZINCf50000008BAA,230.28899999999996,-0.9347999999999999,2,3,6,0
ZINCf50000008BAB,250.707,-0.5922999999999998,2,3,6,0
ZINCf50000008BAP,210.27699999999996,-0.5135999999999998,3,3,6,0
ZINCf50000008BAR,212.29299999999998,-0.26759999999999984,3,3,7,0
ZINCf50000008BBb,210.27699999999996,-0.1071000000000002,2,3,5,0
ZINCf50000008BBc,210.27699999999996,-0.24960000000000027,2,3,5,0
ZINCf50000008BBi,210.27699999999996,-0.5135999999999998,3,3,6,0
ZINCf50000008BBm,212.29299999999998,-0.0036000000000002697,2,3,7,0
ZINCf50000008BBD,205.217,-0.051500000000000434,3,4,4,0
ZINCf50000008BBZ,213.23699999999997,-0.7292299999999992,3,4,7,0
ZINCf50000008BC8,207.233,-0.14328000000000074,1,4,4,0
ZINCf50000008BCe,232.30499999999998,-0.5462999999999993,2,3,4,0
ZINCf50000008BCi,225.27700000000002,-0.9308299999999996,3,5,4,0
ZINCf50000008BCl,223.26100000000002,-0.8743299999999996,3,5,4,0
ZINCf50000008BCr,208.21699999999998,-0.8212999999999997,2,3,3,0
ZINCf50000008BCB,210.27699999999996,-0.12019999999999964,2,3,4,0
ZINCf50000008BCG,210.27699999999996,-0.1071000000000002,2,3,3,0
