molecule_chembl_id,parent_molecule_chembl_id,canonical_smiles,standard_type,standard_relation,standard_value,standard_units,pchembl_value,assay_chembl_id
CHEMBL5196360,CHEMBL5196360,CN1CCC(c2ccc(-c3ccc4ncn(C(C(=O)Nc5nccs5)c5ccccc5)c(=O)c4c3F)cc2)CC1,IC50,=,0.1,nM,10.00,CHEMBL5147203
CHEMBL4759003,CHEMBL4759003,COc1cc(CNCCN(C)C)ccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2[nH]1,IC50,=,0.1,nM,10.00,CHEMBL4718820
CHEMBL5199678,CHEMBL5199678,CCc1cc(Nc2ncc(Br)c(Nc3ccc4ncnn4c3P(C)(C)=O)n2)c(OC)cc1N1CCC(N2CC(COC)C2)CC1,IC50,=,0.1,nM,10.00,CHEMBL5117929
CHEMBL5425947,CHEMBL5425947,CCc1cc(Nc2ncc(C(F)(F)F)c(Nc3ccc4nccnc4c3P(C)(C)=O)n2)c(OC)cc1N1CCC(N2CC(N(C)C)C2)CC1,IC50,=,0.1,nM,10.00,CHEMBL5327354
CHEMBL5220645,CHEMBL5220645,CCC(=O)Nc1cccc(-c2c(-c3ccc(N4CCN(C)CC4)cc3)[nH]c3ncnc(OC(C)C)c23)c1,IC50,=,0.1,nM,10.00,CHEMBL5215199
CHEMBL4756368,CHEMBL4756368,C=CC(=O)Nc1cc(-c2c[nH]c3ncnc(Nc4ccc5c(cnn5Cc5ccccc5)c4)c23)ccc1OCCO,IC50,=,0.1,nM,10.00,CHEMBL4670930
CHEMBL5942124,CHEMBL5942124,COc1c(F)cc(F)cc1Nc1c(-c2ccncc2OCC(C)(C)OC)[nH]c2c1C(=O)NCC2,IC50,=,0.099,nM,10.00,CHEMBL5738105
CHEMBL5220645,CHEMBL5220645,CCC(=O)Nc1cccc(-c2c(-c3ccc(N4CCN(C)CC4)cc3)[nH]c3ncnc(OC(C)C)c23)c1,IC50,=,0.1,nM,10.00,CHEMBL5215214
CHEMBL5875012,CHEMBL5875012,CCN1CCN(Cc2ccc(C(=O)N[C@@H]3[C@H]4Oc5ccc(Oc6ccnc7c6CCC(=O)N7)cc5[C@@H]34)cc2C(F)(F)F)CC1,IC50,=,0.1,nM,10.00,CHEMBL5730778
CHEMBL6145857,CHEMBL6145857,CC(C)c1cnc(N2CC(CS(C)(=O)=O)C2)c2cnc(Nc3ccnc(N4CCC(O)C(C)(F)C4)n3)cc12,IC50,=,0.1,nM,10.00,CHEMBL6089388
CHEMBL420624,CHEMBL420624,Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,IC50,=,0.1,nM,10.00,CHEMBL680017
CHEMBL553,CHEMBL553,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,Ki,=,0.1,nM,10.00,CHEMBL3375801
CHEMBL553,CHEMBL553,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,Ki,=,0.1,nM,10.00,CHEMBL3375799
CHEMBL939,CHEMBL939,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,IC50,=,0.1,nM,10.00,CHEMBL2412780
CHEMBL31965,CHEMBL31965,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,Kd,=,0.1,nM,10.00,CHEMBL1908704
CHEMBL4098072,CHEMBL4098072,C=CC(=O)Nc1ccc(OC)c(Nc2cc(-c3[nH]c(SC)nc3-c3ccc(F)cc3)ccn2)c1,Ki,=,0.1,nM,10.00,CHEMBL4013167
CHEMBL1173655,CHEMBL1173655,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,IC50,=,0.1,nM,10.00,CHEMBL4721174
CHEMBL553,CHEMBL553,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,IC50,=,0.1,nM,10.00,CHEMBL1105217
CHEMBL420624,CHEMBL420624,Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,IC50,=,0.1,nM,10.00,CHEMBL677205
CHEMBL4100860,CHEMBL4100860,C=CC(=O)Nc1ccc(OC)c(Nc2cc(-c3[nH]c(CCCO)nc3-c3ccc(F)cc3)ccn2)c1,Ki,=,0.1,nM,10.00,CHEMBL4013168
CHEMBL939,CHEMBL939,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,IC50,=,0.1,nM,10.00,CHEMBL2383984
CHEMBL188762,CHEMBL188762,CCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,IC50,=,0.1,nM,10.00,CHEMBL1105216
CHEMBL1173655,CHEMBL1173655,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,Kd,=,0.1,nM,10.00,CHEMBL1908695
CHEMBL939,CHEMBL939,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,IC50,=,0.1,nM,10.00,CHEMBL3241595
CHEMBL553,CHEMBL553,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,Ki,=,0.1,nM,10.00,CHEMBL3762138
CHEMBL5783822,CHEMBL5783822,C=CC(=O)N1CC(Nc2cc3c(Nc4cccc(C(C)=O)c4)ncnc3cc2OC)C1,IC50,=,0.1,nM,10.00,CHEMBL5732396
CHEMBL5193123,CHEMBL5193123,COc1cc(N2CCC(N3CCCN(C)CC3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3c(c2P(C)(C)=O)OCCO3)n1,IC50,=,0.1,nM,10.00,CHEMBL5117930
CHEMBL553,CHEMBL553,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,Ki,=,0.1,nM,10.00,CHEMBL3784897
CHEMBL5997498,CHEMBL5997498,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1N1CC2(CCN(C)CC2)OC1=O,IC50,=,0.1,nM,10.00,CHEMBL5736968
CHEMBL5209094,CHEMBL5209094,CCc1cc(Nc2ncc(Br)c(Nc3ccn4ncnc4c3P(C)(C)=O)n2)c(OC)cc1N1CCC(N2CCN(CC)CC2)CC1,IC50,=,0.1,nM,10.00,CHEMBL5117929
CHEMBL5996490,CHEMBL5996490,COc1cc(N2CCC(N3CCNCC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2NS(C)(=O)=O)n1,IC50,=,0.1,nM,10.00,CHEMBL5737859
CHEMBL5206715,CHEMBL5206715,CCc1cc(Nc2ncc(Br)c(Nc3ccc4nccnc4c3P(C)(C)=O)n2)c(OC)cc1N1CCC(N2CCN(CCS(C)(=O)=O)CC2)CC1,IC50,=,0.1,nM,10.00,CHEMBL5114502
CHEMBL55729,CHEMBL55729,Nc1ccc2cncnc2c1,IC50,=,0.1,nM,10.00,CHEMBL680021
CHEMBL5415311,CHEMBL5415311,COc1cc(N2CCC(N3CC(F)(CO)C3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,IC50,=,0.1,nM,10.00,CHEMBL5327353
CHEMBL6145857,CHEMBL6145857,CC(C)c1cnc(N2CC(CS(C)(=O)=O)C2)c2cnc(Nc3ccnc(N4CCC(O)C(C)(F)C4)n3)cc12,IC50,=,0.1,nM,10.00,CHEMBL6089387
CHEMBL4787483,CHEMBL4787483,C=CC(=O)Nc1cccc(-c2c[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)c1,IC50,=,0.1,nM,10.00,CHEMBL4670930
CHEMBL553,CHEMBL553,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,Ki,=,0.1,nM,10.00,CHEMBL3762136
CHEMBL5173517,CHEMBL5173517,CC(C)c1cnc(N2CC(CS(C)(=O)=O)C2)c2cnc(Nc3ccnc(N4CC[C@@H](O)[C@@](C)(F)C4)n3)cc12,IC50,=,0.1,nM,10.00,CHEMBL6075234
CHEMBL4757145,CHEMBL4757145,C=CC(=O)Nc1cc(-c2c[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)ccc1OCCN(C)C,IC50,=,0.1,nM,10.00,CHEMBL4670930
CHEMBL5755058,CHEMBL5755058,CC(=O)N1CCC(c2ccc3c(c2)[nH]/c(=N\C(=O)c2ccnc(-c4cnn(C)c4)c2)n3[C@H]2CC[C@@H](O)CC2)CC1,IC50,=,0.1,nM,10.00,CHEMBL5737544
CHEMBL4760328,CHEMBL4760328,CCOc1ccccc1-c1cc2c(N[C@H](CCO)c3ccccc3)ncnc2[nH]1,IC50,=,0.1,nM,10.00,CHEMBL4718820
CHEMBL5173517,CHEMBL5173517,CC(C)c1cnc(N2CC(CS(C)(=O)=O)C2)c2cnc(Nc3ccnc(N4CC[C@@H](O)[C@@](C)(F)C4)n3)cc12,IC50,=,0.1,nM,10.00,CHEMBL5141214
CHEMBL31965,CHEMBL31965,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,IC50,=,0.1,nM,10.00,CHEMBL4721175
CHEMBL1173655,CHEMBL1173655,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,IC50,=,0.102,nM,9.99,CHEMBL6179679
CHEMBL5180388,CHEMBL5180388,CCc1cc(Nc2ncc(Br)c(Nc3ccc4nccnc4c3P(C)(C)=O)n2)c(OC)cc1N1CCC(N2CC(N(C)C)C2)CC1,IC50,=,0.11,nM,9.96,CHEMBL5117929
CHEMBL190094,CHEMBL190094,CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1,IC50,=,0.11,nM,9.96,CHEMBL832761
CHEMBL31965,CHEMBL31965,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,Ki,=,0.11,nM,9.96,CHEMBL3790712
CHEMBL941,CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,IC50,=,0.11,nM,9.96,CHEMBL5216306
CHEMBL553,CHEMBL553,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,IC50,=,0.109,nM,9.96,CHEMBL5626876
CHEMBL5180388,CHEMBL5180388,CCc1cc(Nc2ncc(Br)c(Nc3ccc4nccnc4c3P(C)(C)=O)n2)c(OC)cc1N1CCC(N2CC(N(C)C)C2)CC1,IC50,=,0.11,nM,9.96,CHEMBL5327354
CHEMBL1173655,CHEMBL1173655,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,Kd,=,0.11,nM,9.96,CHEMBL1908694
CHEMBL5180388,CHEMBL5180388,CCc1cc(Nc2ncc(Br)c(Nc3ccc4nccnc4c3P(C)(C)=O)n2)c(OC)cc1N1CCC(N2CC(N(C)C)C2)CC1,IC50,=,0.11,nM,9.96,CHEMBL6089389
CHEMBL5875012,CHEMBL5875012,CCN1CCN(Cc2ccc(C(=O)N[C@@H]3[C@H]4Oc5ccc(Oc6ccnc7c6CCC(=O)N7)cc5[C@@H]34)cc2C(F)(F)F)CC1,IC50,=,0.11,nM,9.96,CHEMBL5730777
CHEMBL5405163,CHEMBL5405163,COc1c(F)cccc1Nc1c(-c2ccncc2OCC(C)(C)OC)[nH]c2c1C(=O)NCC2,IC50,=,0.113,nM,9.95,CHEMBL5738105
CHEMBL5288888,CHEMBL5288888,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2O[C@H]2CCOC2)CC1,IC50,=,0.112,nM,9.95,CHEMBL5255142
CHEMBL5288888,CHEMBL5288888,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2O[C@H]2CCOC2)CC1,IC50,=,0.116,nM,9.94,CHEMBL5255146
CHEMBL5786982,CHEMBL5786982,CC(C)N1CC2(CN(c3ccc4ncnc(Nc5cccc(Cl)c5F)c4c3)C(=O)O2)C1,IC50,=,0.114,nM,9.94,CHEMBL5736969
CHEMBL328216,CHEMBL328216,Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1N,IC50,=,0.12,nM,9.92,CHEMBL680017
CHEMBL5197545,CHEMBL5197545,CCc1cc(Nc2ncc(Br)c(Nc3ccc4c(c3P(C)(C)=O)OCCO4)n2)c(OC)cc1N1CCC(N2CC(COC)C2)CC1,IC50,=,0.12,nM,9.92,CHEMBL5117930
CHEMBL193160,CHEMBL193160,O=C(CCl)Nc1ccc2ncnc(Nc3cccc(I)c3)c2c1,IC50,=,0.12,nM,9.92,CHEMBL832761
CHEMBL6146573,CHEMBL6146573,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(OCc4cccc(C)n4)cc3)c3c(N)ncnc32)C1,IC50,=,0.12,nM,9.92,CHEMBL6083476
CHEMBL5397801,CHEMBL5397801,COc1cc(N2CCC(N3CC(CC#N)C3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,IC50,=,0.12,nM,9.92,CHEMBL5327353
CHEMBL328216,CHEMBL328216,Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1N,IC50,=,0.12,nM,9.92,CHEMBL683040
CHEMBL328216,CHEMBL328216,Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1N,IC50,=,0.12,nM,9.92,CHEMBL677204
CHEMBL5397801,CHEMBL5397801,COc1cc(N2CCC(N3CC(CC#N)C3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,IC50,=,0.12,nM,9.92,CHEMBL6089392
CHEMBL6148115,CHEMBL6148115,CCOc1nc(-c2cccc(NC(=O)c3cccc(O)c3CN3Cc4ccccc4C3=O)c2)c(-c2ccnc(NC(C)=O)c2)[nH]1,IC50,=,0.12,nM,9.92,CHEMBL6096530
CHEMBL3930620,CHEMBL3930620,O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4cccc(Cl)c4F)c3c2)nn1)NO,IC50,=,0.12,nM,9.92,CHEMBL3870704
CHEMBL328216,CHEMBL328216,Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1N,IC50,=,0.1202,nM,9.92,CHEMBL952131
CHEMBL6170958,CHEMBL6170958,CCOc1ccc(/C=C2/C(=O)N(c3ccc(Cl)cc3)N=C2C)cc1,IC50,=,0.12,nM,9.92,CHEMBL6136963
CHEMBL5874668,CHEMBL5874668,COCCOc1cnccc1-c1[nH]c2c(c1Nc1cccc(F)c1OC(F)F)C(=O)NCC2,IC50,=,0.12,nM,9.92,CHEMBL5738105
CHEMBL328216,CHEMBL328216,Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1N,IC50,=,0.12,nM,9.92,CHEMBL939337
CHEMBL5418539,CHEMBL5418539,COc1cc(N2CCC(N3C[C@H]4COC[C@H]4C3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,IC50,=,0.12,nM,9.92,CHEMBL5327353
CHEMBL1173655,CHEMBL1173655,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,Kd,=,0.12,nM,9.92,CHEMBL1908698
CHEMBL1173655,CHEMBL1173655,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,Kd,=,0.12,nM,9.92,CHEMBL1908699
CHEMBL5193149,CHEMBL5193149,COc1cc(N2CCC(N3CC[C@H](N(C)C)C3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3c(c2P(C)(C)=O)OCCO3)n1,IC50,=,0.12,nM,9.92,CHEMBL5117929
CHEMBL5396086,CHEMBL5396086,COc1cc(N2CCC(N3CC(N(C)C)C3)CC2)c(C)cc1Nc1ncc(Cl)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,IC50,=,0.12,nM,9.92,CHEMBL5327353
CHEMBL5422588,CHEMBL5422588,COc1cc(N2CCC(N3CCN(C(C)=O)CC3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,IC50,=,0.12,nM,9.92,CHEMBL5327353
CHEMBL5192223,CHEMBL5192223,COc1cc(N2CCC(N3CCCOCC3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3c(c2P(C)(C)=O)OCCO3)n1,IC50,=,0.13,nM,9.89,CHEMBL5117929
CHEMBL5169450,CHEMBL5169450,COc1cc(N2CCC(N3CCN(C)CC3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,IC50,=,0.13,nM,9.89,CHEMBL5637219
CHEMBL51853,CHEMBL51853,Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,=,0.13,nM,9.89,CHEMBL680021
CHEMBL3892310,CHEMBL3892310,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCC1C2COCC21,IC50,=,0.13,nM,9.89,CHEMBL3887593
CHEMBL31965,CHEMBL31965,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,Kd,=,0.13,nM,9.89,CHEMBL1908695
CHEMBL54400,CHEMBL54400,CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,IC50,=,0.13,nM,9.89,CHEMBL677387
CHEMBL5415311,CHEMBL5415311,COc1cc(N2CCC(N3CC(F)(CO)C3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,IC50,=,0.13,nM,9.89,CHEMBL5327354
CHEMBL5870500,CHEMBL5870500,C=CC(=O)N1CCC(OC2=CC3C(Nc4ccc(Cl)c(Cl)c4F)=C(C#N)C=NC3C=C2OC)CC1,IC50,=,0.13,nM,9.89,CHEMBL5738183
CHEMBL31965,CHEMBL31965,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,Kd,=,0.13,nM,9.89,CHEMBL1061068
CHEMBL51853,CHEMBL51853,Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,=,0.13,nM,9.89,CHEMBL674648
CHEMBL54400,CHEMBL54400,CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,IC50,=,0.1288,nM,9.89,CHEMBL944276
CHEMBL5431909,CHEMBL5431909,COc1cc(N2CCC(N3CC[C@@H](N(C)C)C3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,IC50,=,0.13,nM,9.89,CHEMBL5327353
CHEMBL54400,CHEMBL54400,CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,IC50,=,0.13,nM,9.89,CHEMBL680021
CHEMBL5883280,CHEMBL5883280,CC(C)(O)COc1cnccc1-c1[nH]c2c(c1Nc1cccc(F)c1)C(=O)NCC2,IC50,=,0.131,nM,9.88,CHEMBL5738106
CHEMBL4521381,CHEMBL4521381,CN(C)C/C=C/C(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,IC50,=,0.133,nM,9.88,CHEMBL4416111
CHEMBL5951245,CHEMBL5951245,COCCOc1cnccc1-c1[nH]c2c(c1Nc1cccc(F)c1OC)C(=O)NCC2,IC50,=,0.138,nM,9.86,CHEMBL5738105
CHEMBL5774126,CHEMBL5774126,COC(C)(C)COc1cnccc1-c1[nH]c2c(c1Nc1cccc(F)c1C)C(=O)NCC2,IC50,=,0.138,nM,9.86,CHEMBL5738105
CHEMBL3545154,CHEMBL3545154,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)CC1,IC50,=,0.137,nM,9.86,CHEMBL5255141
CHEMBL5773114,CHEMBL5773114,C[C@H]1CN(Cc2ccc(C(=O)N[C@@H]3[C@H]4Oc5ccc(Oc6ccnc7c6CCC(=O)N7)cc5[C@@H]34)cc2C(F)(F)F)CCN1,IC50,=,0.14,nM,9.85,CHEMBL5730777
CHEMBL6193031,CHEMBL6193031,COc1cc2nc(C)nc(N/N=C/c3cc(CN4CCN(C)CC4)c(O)c(OC)c3)c2cc1OC,IC50,=,0.143,nM,9.85,CHEMBL6179679
CHEMBL5977738,CHEMBL5977738,Cc1ccc(S(=O)(=O)c2ccc(C3C(C(=O)c4ccccc4)=C(N)NC4=C3C(=O)CC(C)(C)C4)cc2)cc1,IC50,=,0.14,nM,9.85,CHEMBL5738725
CHEMBL3883534,CHEMBL3883534,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,Ki,=,0.14,nM,9.85,CHEMBL3877213
CHEMBL1173655,CHEMBL1173655,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,Kd,=,0.14,nM,9.85,CHEMBL1908697
CHEMBL1173655,CHEMBL1173655,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,Kd,=,0.14,nM,9.85,CHEMBL1908703
CHEMBL5755313,CHEMBL5755313,O=C1CCC(N2C(=O)c3cccc(NCCOCCc4ccc(-c5cc6c(NCc7ccccc7Cl)ncnc6[nH]5)cc4)c3C2=O)C(=O)N1,IC50,=,0.14,nM,9.85,CHEMBL5736751
CHEMBL6188493,CHEMBL6188493,COc1cc2nc(C)nc(Oc3ccc(/C=N/Nc4ccccc4)cc3)c2cc1OC,IC50,=,0.144,nM,9.84,CHEMBL6179679
CHEMBL4559807,CHEMBL4559807,C=CC(=O)Nc1cccc(-c2c(-c3ccccc3OC)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,IC50,=,0.145,nM,9.84,CHEMBL4416109
CHEMBL6041040,CHEMBL6041040,COCCOc1cnccc1-c1[nH]c2c(c1Nc1cccc(F)c1C)C(=O)NCC2,IC50,=,0.149,nM,9.83,CHEMBL5738105
CHEMBL5399653,CHEMBL5399653,COc1cc(N2CCC(N3CC(C(C)(C)O)C3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,IC50,=,0.15,nM,9.82,CHEMBL5327353
CHEMBL3545154,CHEMBL3545154,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)CC1,IC50,=,0.151,nM,9.82,CHEMBL5255142
CHEMBL5896727,CHEMBL5896727,CC(C)(N)c1cc(C(=O)N[C@@H]2[C@H]3Oc4ccc(Oc5ccnc6c5CCC(=O)N6)cc4[C@@H]23)cc(C(F)(F)F)c1,IC50,=,0.15,nM,9.82,CHEMBL5730777
CHEMBL5193149,CHEMBL5193149,COc1cc(N2CCC(N3CC[C@H](N(C)C)C3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3c(c2P(C)(C)=O)OCCO3)n1,IC50,=,0.15,nM,9.82,CHEMBL5117930
CHEMBL5197545,CHEMBL5197545,CCc1cc(Nc2ncc(Br)c(Nc3ccc4c(c3P(C)(C)=O)OCCO4)n2)c(OC)cc1N1CCC(N2CC(COC)C2)CC1,IC50,=,0.15,nM,9.82,CHEMBL5117929
CHEMBL5393923,CHEMBL5393923,COc1cc(N2CCC(N3CC(C)(CO)C3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,IC50,=,0.15,nM,9.82,CHEMBL6089392
CHEMBL5399653,CHEMBL5399653,COc1cc(N2CCC(N3CC(C(C)(C)O)C3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,IC50,=,0.15,nM,9.82,CHEMBL6089392
CHEMBL5203220,CHEMBL5203220,CCc1cc(Nc2ncc(Br)c(Nc3ccc4c(c3P(C)(C)=O)OCO4)n2)c(OC)cc1N1CCC(N2CC(N(C)C)C2)CC1,IC50,=,0.15,nM,9.82,CHEMBL5117930
CHEMBL5285052,CHEMBL5285052,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(C(=O)Oc2ccc(F)cc2)c(-c2cn(C)c3ccccc23)n1,IC50,=,0.15,nM,9.82,CHEMBL5260457
CHEMBL5192793,CHEMBL5192793,COc1ccc(-c2cc(=O)cc(-c3ccc(OC)cc3)o2)cc1,IC50,=,0.15,nM,9.82,CHEMBL5133518
CHEMBL5203220,CHEMBL5203220,CCc1cc(Nc2ncc(Br)c(Nc3ccc4c(c3P(C)(C)=O)OCO4)n2)c(OC)cc1N1CCC(N2CC(N(C)C)C2)CC1,IC50,=,0.15,nM,9.82,CHEMBL6089389
CHEMBL5436031,CHEMBL5436031,COc1cc(N2CCC(N(C)CCN(C)C)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,IC50,=,0.15,nM,9.82,CHEMBL5327353
CHEMBL939,CHEMBL939,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,IC50,=,0.15,nM,9.82,CHEMBL3999845
CHEMBL5972309,CHEMBL5972309,CN1CCN(Cc2ccc(C(=O)N[C@@H]3[C@H]4Oc5ccc(Oc6ccnc7c6CNC(=O)N7)cc5[C@@H]34)cc2C(F)(F)F)CC1,IC50,=,0.15,nM,9.82,CHEMBL5730777
CHEMBL5393923,CHEMBL5393923,COc1cc(N2CCC(N3CC(C)(CO)C3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,IC50,=,0.15,nM,9.82,CHEMBL5327353
CHEMBL5274692,CHEMBL5274692,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2O[C@H]2CCOC2)CC1,IC50,=,0.153,nM,9.81,CHEMBL5255138
CHEMBL5743634,CHEMBL5743634,COC(C)(C)COc1cnccc1-c1[nH]c2c(c1Nc1cccc(F)c1OC(F)F)C(=O)NCC2,IC50,=,0.155,nM,9.81,CHEMBL5738105
CHEMBL490496,CHEMBL490496,C=CC(=O)Nc1nc2c(Cc3ccc(F)c(Cl)c3)ncnc2cc1/C=C/CCN1CCOCC1,IC50,=,0.1585,nM,9.80,CHEMBL944276
CHEMBL5169450,CHEMBL5169450,COc1cc(N2CCC(N3CCN(C)CC3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,IC50,=,0.16,nM,9.80,CHEMBL5738258
CHEMBL5572504,CHEMBL5572504,CN(C)C/C=C/C(=O)Nc1ccc2ncnc3c2c1C=CN3c1cccc(Cl)c1F,IC50,=,0.16,nM,9.80,CHEMBL5546057
CHEMBL29197,CHEMBL29197,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,IC50,=,0.16,nM,9.80,CHEMBL6092691
CHEMBL5289859,CHEMBL5289859,COc1cc(N2CCC(N(C)C)CC2)ccc1Nc1ncc(C(=O)OC(C)C)c(-c2c[nH]c3ccccc23)n1,IC50,=,0.16,nM,9.80,CHEMBL5260455
CHEMBL3357641,CHEMBL3357641,CN(C)C/C=C(\F)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,IC50,=,0.16,nM,9.80,CHEMBL3385194
